RouteID,Route,Date,Route Type,Alpine,Rating,Safety,Avg Stars,Pitches,Lead Style,Attempts
108319428,Crooked Darlin',2017-07-15,Sport,0,5.11a,G,1.3,1,Onsight/Flash,1
108338622,The Gods Must Be Angry,2023-12-17,Trad,0,5.10-,G,3.1,1,Onsight/Flash,1
108384463,Cobblestone Cockamamie,2024-04-25,Sport,0,5.9,G,1.5,1,Onsight/Flash,1
108389072,Gandee Candy,2021-10-01,Sport,0,5.8,G,2.9,1,Onsight/Flash,1
108430436,Western Grip,2022-07-01,Sport,0,5.10b,G,1.4,1,Onsight/Flash,1
108609759,Off the Couch,2020-06-13,Sport,0,5.10b,G,2.5,1,Onsight/Flash,1
108695777,Unknown,2024-12-23,Sport,0,5.10c/d,G,2.7,1,Onsight/Flash,1
108766319,EGBG,2021-09-30,Sport,0,5.10a,G,3.6,1,Onsight/Flash,1
108787826,Italian Combo,2019-02-26,Trad,0,5.9+,G,2.3,1,Onsight/Flash,1
108867060,Delicatessen,2023-09-19,Sport,0,5.12a/b,G,3.6,1,Fell/Hung,4
108891366,Cool Ranch Flavor Extension,2024-03-05,Sport,0,5.12a,G,3.1,1,Redpoint,3
109006293,Badassitude,2024-03-21,Sport,0,5.8,G,3.2,1,Onsight/Flash,1
109090935,Dr. Food,2021-08-01,Sport,0,5.10b,G,2.5,1,Onsight/Flash,1
109091051,Saline Lock,2021-08-01,Sport,0,5.9,G,2.6,1,Onsight/Flash,1
109140587,The Duke,2017-07-15,Sport,0,5.11a,G,3.0,1,Onsight/Flash,1
109209914,No Opportunity Missed,2017-10-29,Sport,0,5.11-,G,3.4,1,Onsight/Flash,1
109209931,Black and Tan,2022-05-30,Sport,0,5.10d,G,2.6,1,Onsight/Flash,1
109210084,Ddong Chim!,2020-08-22,Sport,0,5.11b,G,3.7,1,Onsight/Flash,1
109238338,School of Rock,2024-09-24,Sport,0,5.7,G,2.5,1,Onsight/Flash,1
109238350,Neverland,2024-09-24,Sport,0,5.8,G,2.7,1,Onsight/Flash,1
109294203,Crimson Tide,2024-09-22,Sport,0,5.11a/b,G,2.9,1,Onsight/Flash,1
109318244,Sausage Boy aka Sam's Route,2018-07-07,Sport,0,5.11b/c,G,2.7,1,Onsight/Flash,1
109328507,Jungle Queen,2017-05-28,Trad,0,5.8+,G,3.1,1,Onsight/Flash,1
109328512,Red Orkan,2017-05-27,Trad,0,5.10b/c,G,2.6,1,Onsight/Flash,1
109330568,Harvey,2017-08-27,Sport,0,5.9,G,2.5,1,Onsight/Flash,1
109341291,Twitch  (easy start),2024-06-16,Sport,0,5.11a,G,2.6,1,Onsight/Flash,1
109356518,Chocolate Bunnies from Hell,2024-09-24,Sport,0,5.11b,G,3.5,1,Onsight/Flash,1
109360389,Elwood P. Dowd,2017-08-27,Sport,0,5.10c,G,2.5,1,Onsight/Flash,1
109412189,Lovin' You is a Dirty Job,2017-09-09,Sport,0,5.10b,G,3.2,1,Onsight/Flash,1
109456096,Maximum Security,2021-01-16,Sport,0,5.10a,G,1.9,1,Onsight/Flash,1
109476926,KRGA,2024-04-17,Trad,0,5.9,G,2.2,1,Onsight/Flash,1
109532096,Off the Wall,2024-02-23,Sport,0,5.11d,G,3.4,1,Redpoint,2
109585393,Snake Eyes,2017-06-06,Sport,0,5.11b/c,G,3.0,1,Redpoint,2
109585903,Bonnie and Clyde,2023-08-13,Sport,0,5.12b,G,3.4,1,Fell/Hung,2
109590615,School of Rök,2021-09-18,Sport,0,5.11b,G,2.2,1,Redpoint,2
109636132,The Stormy G,2023-10-21,Sport,0,5.12c,G,4.0,1,Fell/Hung,1
109638837,Bucket List,2024-02-23,Sport,0,5.11a,G,3.7,1,Onsight/Flash,1
109737854,Sand Dollar,2018-01-27,Sport,0,5.10b,G,2.1,1,Onsight/Flash,1
109930142,Heinous Cling Start,2023-11-27,Sport,0,5.12a,G,3.8,1,Redpoint,3
109949573,Curious George Goes Climbing,2021-11-21,Sport,0,5.11a,G,2.5,1,Onsight/Flash,1
109984845,Southern Belle,2022-03-13,Sport,0,5.8,G,2.5,1,Onsight/Flash,1
109984857,Sweet Sam,2022-03-13,Sport,0,5.8+,G,1.9,1,Onsight/Flash,1
110101413,Jesse James,2020-12-26,Sport,0,5.8,G,2.5,1,Onsight/Flash,1
110140392,Yasgur's Farm,2024-09-07,Sport,0,5.9,G,2.6,1,Onsight/Flash,1
110231621,Magic Bed,2023-09-23,Sport,0,5.11b/c,G,3.3,1,Onsight/Flash,1
110250975,Buffalo Soldier,2020-05-25,Sport,0,5.10c,G,2.4,1,Onsight/Flash,1
110250991,Lyin' Like a Lion (in Zion),2020-05-25,Sport,0,5.10d,G,1.8,1,Redpoint,2
110250997,The Belay Brothers Bounce Back,2020-05-25,Trad,0,5.8+,G,2.4,1,Onsight/Flash,1
110251137,Old Pirates,2020-05-23,Sport,0,5.11a,G,2.6,1,Redpoint,2
110356279,Witness the Citrus,2021-09-28,Sport,0,5.11c,G,3.9,1,Onsight/Flash,1
110424888,Quartz Dancer,2021-01-31,Trad,0,5.11a/b,G,2.0,1,Fell/Hung,1
110457319,Magic Light Start,2023-12-14,Sport,0,5.11a,G,3.5,1,Onsight/Flash,1
110489442,Badgersaurus,2019-05-11,Sport,0,5.12a,G,3.0,1,Fell/Hung,1
110523573,Melon Baller,2021-09-28,Sport,0,5.10d,G,2.5,1,Onsight/Flash,1
110629043,Meltdown,2021-07-05,Trad,0,5.11b,G,2.9,5,Onsight/Flash,1
110643424,Orion,2024-01-28,Sport,0,5.10a,G,2.8,1,Onsight/Flash,1
110656465,Telstar,2019-08-24,Sport,0,5.10c/d,G,2.9,1,Onsight/Flash,1
110664367,Tucupit occidentalis,2024-05-21,Trad,0,5.10+,G,4.0,7,Fell/Hung,1
110798669,Wine and Cheese,2018-07-17,Sport,0,5.9,G,2.5,1,Onsight/Flash,1
110802895,Dirty White Boy,2017-09-09,Sport,0,5.9-,G,1.6,1,Onsight/Flash,1
110803154,All He's Got,2022-07-06,Sport,0,5.11c,G,2.9,1,Onsight/Flash,1
110803176,All He's Ever Gonna Have,2022-07-06,Sport,0,5.10a,G,3.4,1,Onsight/Flash,1
110816935,Big Whiskey,2019-07-05,Sport,0,5.11c,G,2.4,1,Fell/Hung,1
110859964,Imagine What I Could Do to Your Face,2022-07-01,Sport,0,5.10a/b,G,2.3,1,Onsight/Flash,1
110859980,Rio Bravo,2022-07-01,Sport,0,5.10a,G,2.1,1,Onsight/Flash,1
110889566,JewJew Fruit,2021-09-28,Sport,0,5.10c,G,3.6,1,Onsight/Flash,1
110969192,Tesseract,2021-09-28,Sport,0,5.10d,G,3.5,1,Onsight/Flash,1
110977359,By a Thread,2017-09-10,Sport,0,5.10a,G,2.8,1,Onsight/Flash,1
111016186,Requiem,2021-09-06,Sport,0,5.11b,G,3.5,1,Redpoint,2
111020092,Mini Blonde Bomb,2023-08-13,Sport,0,5.11-,G,3.0,1,Onsight/Flash,1
111149916,Shuriken,2023-11-05,Trad,0,5.9,G,3.1,1,Onsight/Flash,1
111194234,Wish You Sent Here,2021-05-16,Sport,0,5.12a,G,3.5,1,Fell/Hung,1
111212723,Surefire,2017-08-13,Sport,0,5.12a,G,3.1,1,Fell/Hung,1
111220463,Warm Busch Beer,2016-10-24,Trad,0,5.8,G,2.7,1,Onsight/Flash,1
111228846,Family History,2023-09-23,Sport,0,5.11a,G,2.6,1,Onsight/Flash,1
111301554,Eminent Domain,2024-05-23,Sport,0,5.10a,G,2.4,1,Onsight/Flash,1
111301575,Last Supper,2024-05-23,Sport,0,5.11b,G,2.6,1,Onsight/Flash,1
111311288,Last Rites,2023-09-23,Sport,0,5.12b,G,3.8,1,Redpoint,2
111531368,Kicker,2021-10-31,Sport,0,5.9,G,2.1,1,Onsight/Flash,1
111539509,Corner Blitz AKA Tsunami,2020-12-26,Sport,0,5.9,G,2.6,1,Onsight/Flash,1
111542020,Desserter,2022-04-02,Sport,0,5.10a,G,2.4,1,Onsight/Flash,1
111580359,Sparky,2021-10-31,Sport,0,5.8,G,2.1,1,Onsight/Flash,1
111580381,Three Old Dogs,2021-10-31,Sport,0,5.9,G,2.4,1,Onsight/Flash,1
111676526,Slot Machine,2021-10-31,Sport,0,5.10a,G,1.7,1,Onsight/Flash,1
111694680,Feverish,2021-12-25,Sport,0,5.10c,G,2.5,1,Onsight/Flash,1
111761521,The Struggle Within (Start),2024-01-28,Sport,0,5.11a,G,3.0,1,Fell/Hung,1
111769220,Deeper is Better,2023-09-22,Sport,0,5.10b,G,2.8,1,Onsight/Flash,1
111790230,Beta Blocker,2023-09-23,Sport,0,5.12b,G,3.4,1,Fell/Hung,1
111893873,Sport Route Right,2023-03-26,Sport,0,5.8-,G,2.3,1,Onsight/Flash,1
111903271,Fallon,2021-05-09,Sport,0,5.9,G,2.4,1,Onsight/Flash,1
111903301,The Journey,2021-09-06,Sport,0,5.10b,G,2.2,1,Onsight/Flash,1
111904645,No Rest for the Weak'ed,2024-05-25,Sport,0,5.10c,G,2.9,1,Onsight/Flash,1
111904726,Power in Weakness,2024-05-25,Sport,0,5.9,G,1.7,1,Onsight/Flash,1
111904742,What is Your Weakness?,2024-05-25,Sport,0,5.11c,G,2.4,1,Onsight/Flash,1
111941682,Subpar,2017-05-26,Sport,0,5.10a,G,3.0,1,Onsight/Flash,1
111961383,Queen of England,2022-07-08,Sport,0,5.10c,G,3.1,1,Onsight/Flash,1
111971153,Three Bite Burrito,2020-08-22,Sport,0,5.11a,G,2.6,1,Onsight/Flash,1
112015974,Some Boys Never Learn extension,2018-06-03,Sport,0,5.11c,G,3.0,1,Onsight/Flash,1
112053342,Wet Wipe aWhet,2018-07-14,Sport,0,5.10b,G,2.1,1,Onsight/Flash,1
112063799,Fist Full of Quickdraws,2019-07-10,Sport,0,5.11d,G,3.5,1,Redpoint,2
112065984,Zero Gravity,2021-09-28,Sport,0,5.9,G,2.0,1,Onsight/Flash,1
112067046,Geriatric Journey,2018-09-17,Sport,0,5.11c,G,3.4,1,Redpoint,2
112067981,"I'm a Lead Farmer, Motha' Fucker",2022-07-08,Sport,0,5.11b,G,2.6,1,Onsight/Flash,1
112095476,Backdoor Man,2021-08-28,Sport,0,5.12a,G,3.5,1,Redpoint,2
112101317,Unshackled,2021-05-22,Sport,0,5.10+,G,3.6,1,Onsight/Flash,1
112101352,Implements of Destruction,2021-08-28,Sport,0,5.10+,G,3.0,1,Onsight/Flash,1
112108364,The Emperor's New Clothes,2024-07-05,Sport,0,5.12d,G,3.6,1,Fell/Hung,1
112116406,The Executioner,2023-07-28,Trad,0,5.10,G,2.2,1,Onsight/Flash,1
112160433,Smoky Treat,2018-06-06,Sport,0,5.11a,G,2.0,1,Onsight/Flash,1
112179017,Lame Line,2016-09-24,Trad,0,5.8,G,1.4,1,Onsight/Flash,1
112190381,Joyride,2021-07-22,Sport,0,5.9,G,2.5,1,Onsight/Flash,1
112190397,Lot Lizards,2021-07-22,Sport,0,5.11c,G,2.3,1,Fell/Hung,1
112259438,The Dark Tower,2023-11-05,Trad,0,5.10,G,3.3,4,Onsight/Flash,1
112270844,Dirty Looks,2017-09-09,Sport,0,5.10c/d,G,1.9,1,Onsight/Flash,1
112289818,Starry Night,2023-09-24,Sport,0,5.11d,G,3.5,1,Fell/Hung,1
112295556,Psychedelic Mini-Fridge,2019-08-06,Sport,0,5.10c,G,2.3,1,Onsight/Flash,1
112347621,Planned Obsolescence,2024-05-23,Sport,0,5.10a,G,2.1,1,Onsight/Flash,1
112417079,Burnt Toast,2017-10-21,Sport,0,5.7,G,2.2,1,Onsight/Flash,1
112484032,Divine Vessel,2024-05-23,Sport,0,5.11a,G,3.0,1,Onsight/Flash,1
112511931,Team Umizoomi,2021-04-18,Sport,0,5.10b,G,2.3,1,Onsight/Flash,1
112557064,Scary Carrie,2024-12-23,Sport,0,5.10a/b,G,2.8,1,Onsight/Flash,1
112835972,The Calla Way,2017-04-14,Sport,0,5.9,G,2.3,1,Onsight/Flash,1
112836233,Picnic Blank It,2020-10-10,Sport,0,5.10c,G,2.6,1,Onsight/Flash,1
112836276,Chips and Beer,2020-10-10,Sport,0,5.10b/c,G,2.0,1,Onsight/Flash,1
112836417,Tide to Tye,2017-04-14,Sport,0,5.8,G,1.8,1,Fell/Hung,1
112836447,Adults Only Picnic,2020-10-10,Sport,0,5.9,PG13,2.5,1,Onsight/Flash,1
112844518,Lemonade,2022-02-17,Sport,0,5.11a,G,3.0,1,Onsight/Flash,1
112844621,Rotten Pillar,2022-02-17,Sport,0,5.11d,G,3.3,1,Redpoint,2
112846211,Mental Hopscotch,2018-02-18,Sport,0,5.10c,G,2.3,1,Onsight/Flash,1
112852508,Behold,2024-03-21,Sport,0,5.8,G,2.3,1,Onsight/Flash,1
112917904,Nomesayin (??),2021-07-22,Sport,0,5.10c/d,G,1.7,1,Onsight/Flash,1
113038879,3.14,2017-05-27,Sport,0,5.9,G,2.3,1,Onsight/Flash,1
113039050,Andy Wants Some Candy,2017-05-27,Sport,0,5.10a,G,2.7,1,Onsight/Flash,1
113170173,Whipped Cream,2023-08-11,Sport,0,5.13a,G,3.8,1,Fell/Hung,2
113178586,The Urchin,2020-09-19,Sport,0,5.9-,G,2.2,1,Onsight/Flash,1
113250922,A Few Quickdraws More,2017-07-13,Sport,0,5.8,G,2.7,1,Onsight/Flash,1
113286106,Raiders of the Lost Ark,2023-08-14,Sport,0,5.10d,G,3.2,1,Onsight/Flash,1
113431769,Robyn's Route,2022-02-17,Sport,0,5.12b,G,3.7,1,Redpoint,2
113474285,Skinny Dipping,2020-10-10,Sport,0,5.10c/d,G,1.9,1,Onsight/Flash,1
113546691,The Hangman,2022-07-10,Sport,0,5.10c/d,G,1.8,1,Redpoint,2
113664798,Ignorant Bliss,2023-08-14,Sport,0,5.11b,G,3.3,1,Onsight/Flash,1
113699177,Berga,2018-07-31,Sport,0,5.9,G,2.5,1,Onsight/Flash,1
113731295,Star Crunch,2023-12-05,Sport,0,5.11c,G,3.4,1,Fell/Hung,1
114012282,Spinal Tap,2022-01-23,Sport,0,5.11d,G,3.2,1,Onsight/Flash,1
114012313,City of the Dead,2022-01-29,Sport,0,5.12a,G,3.2,1,Fell/Hung,1
114012359,Afterlife,2019-08-12,Sport,0,5.9+,G,2.5,1,Onsight/Flash,1
114012397,The Reaper,2019-08-16,Sport,0,5.10d,G,2.5,1,Onsight/Flash,1
114012413,Reincarnation,2019-08-16,Sport,0,5.10c,G,2.7,1,Onsight/Flash,1
114012513,Ugoogoly,2019-08-12,Sport,0,5.10a/b,G,2.8,1,Onsight/Flash,1
114028771,Ernest Stemmingway,2019-08-16,Sport,0,5.11a,G,3.0,1,Onsight/Flash,1
114068868,Chopped Sand,2024-04-17,Trad,0,5.9,G,2.2,2,Fell/Hung,1
114089122,White Dog,2021-10-31,Sport,0,5.10a,G,2.3,1,Onsight/Flash,1
114140839,Sangria,2022-06-19,Sport,0,5.12a,G,3.1,1,Fell/Hung,1
114140845,Moscow Mule,2022-06-19,Sport,0,5.11d,G,2.3,1,Onsight/Flash,1
114149484,Dia de Los Muertos,2019-08-12,Sport,0,5.12a,G,3.3,1,Redpoint,3
114158727,Grave Digger,2022-02-06,Sport,0,5.12b,G,2.8,1,Fell/Hung,2
114158750,Hellbender,2022-01-29,Sport,0,5.12a/b,G,3.2,1,Fell/Hung,1
114194877,Shadow of Death,2022-02-27,Sport,0,5.10c,G,2.3,1,Onsight/Flash,1
114195083,Death of Yuppies,2022-02-27,Sport,0,5.10b/c,G,2.6,1,Onsight/Flash,1
114270018,The Walking Dead,2022-02-06,Sport,0,5.12b/c,G,2.8,1,Fell/Hung,1
114307522,Michael Fitzpatrick,2024-04-25,Sport,0,5.10a,G,2.4,2,Onsight/Flash,1
114430626,The Outcast,2022-07-03,Sport,0,5.11a,G,2.6,1,Onsight/Flash,1
114435866,Unkindness of Ravens,2022-07-03,Sport,0,5.11b,G,2.5,1,Onsight/Flash,1
114441945,Light My Fire,2023-07-09,Sport,0,5.12a,G,3.8,1,Redpoint,2
114534087,Super Tuscan,2023-04-09,Sport,0,5.13b,G,3.8,1,Redpoint,14
114581191,Cobra Head,2023-07-29,Sport,1,5.12b,G,3.4,1,Redpoint,2
114595292,Broken Promises,2018-07-16,Sport,0,5.11a,G,2.8,1,Onsight/Flash,1
114618324,Pipeline,2019-08-24,Sport,0,5.10a,G,2.7,1,Onsight/Flash,1
114784177,Baby Rex,2021-07-04,Sport,0,5.7,G,2.1,1,Onsight/Flash,1
114804208,Matchless,2020-06-20,Sport,0,5.12b,G,3.5,1,Fell/Hung,1
114804995,Deez Nutz,2023-08-15,Sport,0,5.12c/d,G,3.7,1,Redpoint,2
114805042,Booger 5,2023-08-15,Sport,0,5.10c,G,2.8,1,Onsight/Flash,1
114805061,Dr. Jeckyl,2023-08-15,Sport,0,5.11c,G,3.0,1,Onsight/Flash,1
114935630,Free and Easy,2022-08-05,Trad,0,5.10b,G,2.8,1,Onsight/Flash,1
114956407,When It All Comes Crashing Down,2018-08-26,Sport,0,5.9-,G,2.5,2,Onsight/Flash,1
115136357,Safety Meeting,2018-08-26,Sport,0,5.10a,G,1.9,1,Onsight/Flash,1
115380088,The Advocate,2021-04-18,Sport,0,5.10d,G,1.8,1,Redpoint,2
115959536,The Pony,2020-11-25,Sport,0,5.10a,G,2.9,2,Onsight/Flash,1
115959627,Rambo Peep,2020-11-25,Sport,0,5.11b,G,2.9,1,Redpoint,2
115959647,Three Bags Full,2020-11-25,Sport,0,5.10a,G,2.7,1,Onsight/Flash,1
116122044,Hooker Next Door,2024-10-06,Sport,0,5.12a,G,2.5,1,Onsight/Flash,1
116202042,Unnamed 5.10 Flare,2019-02-28,Trad,0,5.10,G,3.8,1,Fell/Hung,1
116595088,Keymaker,2023-03-26,Sport,0,5.11a,G,2.6,1,Onsight/Flash,1
116739990,Barrel O' Fun,2024-05-14,Sport,0,5.9+,G,3.6,1,Onsight/Flash,1
116740061,Mellow Yellow,2024-05-14,Sport,0,5.8+,G,3.0,1,Onsight/Flash,1
116740123,Enewman,2024-05-13,Sport,0,5.9,G,2.0,1,Onsight/Flash,1
116740150,How 'Bout a FRESCA...hmm?,2024-05-14,Sport,0,5.8,G,2.1,1,Onsight/Flash,1
116740165,Air Affair,2024-05-14,Sport,0,5.7,G,2.5,1,Onsight/Flash,1
116751464,Jackhammer Johnston,2024-05-13,Sport,0,5.10,G,2.7,1,Onsight/Flash,1
116751519,Bacon Strip,2024-05-13,Sport,0,5.10b,G,2.1,1,Onsight/Flash,1
117010155,Bulbous Naughty Bits,2024-05-14,Sport,0,5.10d,G,3.0,1,Fell/Hung,1
117126919,The Tutorial,2023-12-04,Sport,0,5.10a,G,2.6,1,Onsight/Flash,1
117291118,Progeny,2019-06-30,Sport,0,5.11d,G,2.2,1,Redpoint,2
117343662,Castles Made of Sand,2023-12-04,Sport,0,5.11c,G,3.3,1,Onsight/Flash,1
117375810,Imposter Complex,2023-12-04,Sport,0,5.10b,G,3.0,1,Onsight/Flash,1
117387590,Tanna’s Crack Front to Back,2022-07-09,Sport,0,5.9+,G,2.7,1,Onsight/Flash,1
117402922,Kaleidoscope Eyes,2023-08-15,Sport,0,5.10c,G,2.6,1,Onsight/Flash,1
